UUID,site_id,comid,lng,lat,model_cfs,model_percentile,model_category,model_trend,model_pct_normal,usgs_cfs
11126400,11126400,,-120.025361,34.5901111,37.83890231948349,86.7,W1,steady,300.0,43.4
11125605,11125605,,-119.985,34.58388889,38.49029555619412,86.7,W1,steady,300.0,6.84
11128500,11128500,,-120.1445926,34.58498706,1.036811283488176,80.0,W1,steady,122.3,32.7
11128250,11128250,,-120.120703,34.61831975,0.4366315884769057,83.3,W1,steady,300.0,0.0
11111500,11111500,,-119.2573347,34.5777657,5.05884654117147,76.7,W0,falling,263.2,3.01
11119940,11119940,,-119.80375,34.4449965,0.7715291466798276,93.3,W2,steady,300.0,0.06
11109600,11109600,,-118.7570362,34.52304728,20.43059960611265,80.0,W1,falling,300.0,9.09
11109800,11109800,,-118.7520361,34.4602723,20.77289422173202,83.3,W1,steady,300.0,19.8
11092450,11092450,,-118.466749,34.16167247,11.769070197991606,83.3,W1,falling,300.0,38.8
11097000,11097000,,-118.38897,34.25361395,17.239027518407447,83.3,W1,falling,300.0,0.0
11118500,11118500,,-119.3084466,34.35222038,16.91728542197605,83.3,W1,falling,300.0,31.6
11134000,11134000,,-120.4579411,34.6683162,35.7725628461379,86.7,W1,falling,300.0,35.5
11129800,11129800,,-120.1843172,34.64859614,1.1264309740455192,83.3,W1,steady,300.0,0.0
11135800,11135800,,-120.2709888,34.74331534,0.688045690305857,83.3,W1,steady,235.6,0.0
11136040,11136040,,-120.4316667,34.77777778,0.6503564958312471,93.3,W2,falling,300.0,0.0
11136100,11136100,,-120.530167,34.78220307,5.108432881142104,93.3,W2,falling,300.0,0.4
11136500,11136500,,-119.3587333,34.68804167,10.46569021975996,83.3,W1,falling,213.1,2.93
11136710,11136710,,-119.9595472,35.0561111,6.007985377875942,80.0,W1,falling,300.0,0.0
11136600,11136600,,-119.5573483,34.82081299,3.6855095519514345,83.3,W1,falling,300.0,0.28
11140000,11140000,,-120.3065463,34.89386807,12.374699712871136,83.3,W1,steady,300.0,0.0
11137900,11137900,,-120.3718267,35.07775398,1.4969849831068096,83.3,W1,steady,300.0,1.68
11149400,11149400,,-120.855458,35.76135678,7.787691482228516,66.7,None,falling,281.0,400.0
11140585,11140585,,-120.404051,34.96831117,33.54557632493091,80.0,W1,falling,300.0,122.0
11141050,11141050,,-120.4948883,34.88359037,1.0181866978539729,90.0,W2,falling,300.0,0.61
11152050,11152050,,-121.3240962,36.39968708,13.919713992602007,66.7,None,falling,197.4,0.0
11151700,11151700,,-121.3193738,36.411076,83.92669591682576,53.3,None,steady,107.9,232.0
11141280,11141280,,-120.4723857,35.23553035,5.050204367391163,76.7,W0,falling,160.1,5.1
11151300,11151300,,-121.066303,36.26802087,0.03901838902248333,46.7,None,steady,90.8,0.02
11147070,11147070,,-120.7660077,35.5238612,1.8866496128558141,70.0,W0,falling,143.2,0.15
11147098,11147098,,-120.7138583,35.52613889,5.2477184318005445,66.7,None,falling,173.9,0.57
11149900,11149900,,-121.0882491,35.89663404,1.462708777959836,60.0,None,steady,295.5,0.24
11152500,11152500,,-121.672446,36.631071,98.00008137111688,56.7,None,steady,119.8,54.8
11148900,11148900,,-121.0938048,35.78857918,3.4427570510222374,56.7,None,falling,185.1,0.46
11147500,11147500,,-120.6843373,35.6285813,5.664915848055706,86.7,W1,steady,300.0,0.3
11143200,11143200,,-121.7288889,36.4748611,22.26108163525987,66.7,None,steady,224.2,18.8
11143000,11143000,,-121.7732872,36.24579648,33.328462174413815,73.3,W0,falling,151.3,34.7
11152300,11152300,,-121.5493856,36.55357267,93.72713873927925,56.7,None,falling,115.4,111.0
11143250,11143250,,-121.8805084,36.5391278,14.397725127839017,63.3,None,falling,300.0,13.5
11136800,11136800,,-120.2284868,35.0219213,8.557374423031433,80.0,W1,falling,300.0,0.9
11159490,11159490,,-121.733611,36.9181222,4.855792432326303,63.3,None,falling,190.0,5.64
11162753,11162753,,-122.3583333,37.52944444,3.7322486815087546,63.3,None,falling,144.1,3.6
11162619,11162619,,-122.4000833,37.52813889,1.1871819720075405,56.7,None,falling,115.4,2.99
11164500,11164500,,-122.1894095,37.42327257,4.129591964134173,56.7,None,falling,176.0,1.07
111626182,111626182,,-122.4208889,37.54769444,0.7618569896421074,56.7,None,falling,122.7,1.66
11169800,11169800,,-121.4943832,37.07772286,0.5365032964343963,63.3,None,falling,300.0,0.4
11160500,11160500,,-122.072464,37.0443931,15.076987451892549,60.0,None,falling,138.8,39.9
11169025,11169025,,-121.9330129,37.3738296,9.682264191886427,56.7,None,falling,129.5,35.5
11169500,11169500,,-122.039404,37.25438808,1.4257363192473214,63.3,None,falling,161.1,2.82
11162630,11162630,,-122.434142,37.46660747,6.234528218895765,70.0,W0,falling,135.0,4.73
11160000,11160000,,-121.9557933,36.9913389,4.777990465775288,56.7,None,falling,133.6,8.47
11159500,11159500,,-121.7518889,36.9056111,23.19918902322267,60.0,None,falling,276.4,25.5
11173500,11173500,,-121.8183333,37.50194444,1.8493501102085295,63.3,None,steady,300.0,12.7
11162500,11162500,,-122.3288602,37.26077707,8.21915365589908,63.3,None,falling,164.4,7.98
11153000,11153000,,-121.3802778,36.98,3.156389863514472,90.0,W2,falling,300.0,0.03
11170000,11170000,,-121.6496677,37.1682777,4.475388651181185,66.7,None,steady,300.0,18.6
11162620,11162620,,-122.3994177,37.52466087,1.3141929908688978,56.7,None,falling,116.5,1.73
11162570,11162570,,-122.3866404,37.3257762,7.110632114689678,70.0,W0,falling,156.8,6.45
11157500,11157500,,-121.2996532,36.76579177,1.0612554324520944,80.0,W1,falling,300.0,8.74
11156500,11156500,,-121.2029797,36.60940609,1.572503333095884,66.7,None,steady,300.0,42.7
11158600,11158600,,-121.4299368,36.85189909,2.4108040043817267,63.3,None,steady,300.0,21.1
11159000,11159000,,-121.5977215,36.9002307,17.56742107765033,63.3,None,falling,300.0,23.5
11162737,11162737,,-122.4177222,37.5559722,0.42563614529399907,76.7,W0,steady,144.7,0.0
11153650,11153650,,-121.5271622,36.98744858,2.943117361866463,60.0,None,falling,255.7,4.48
11161000,11161000,,-122.0319076,36.9907832,15.147273563328662,60.0,None,falling,138.7,34.1
11169860,11169860,,-121.5527193,37.1229999,0.7634723113844953,66.7,None,falling,300.0,3.18
11181040,11181040,,-122.1399649,37.6840977,1.0680098473175397,60.0,None,falling,281.3,2.98
11172175,11172175,,-121.9274577,37.4221617,9.719043956669472,60.0,None,falling,178.1,12.3
11180960,11180960,,-122.0544067,37.71770737,0.07810636655910684,53.3,None,steady,126.3,0.03
11181008,11181008,,-122.0805186,37.6799311,0.7725856644712042,56.7,None,falling,228.2,0.28
11180500,11180500,,-122.0238504,37.6060452,0.06368725474898797,70.0,W0,steady,,0.0
11172945,11172945,,-121.7735644,37.4974356,0.49356935053662804,53.3,None,falling,107.1,0.77
11180900,11180900,,-122.0438508,37.70493008,0.0994737112874894,56.7,None,falling,261.5,0.56
11224500,11224500,,-120.4707116,36.21467719,0.017623894962644437,60.0,None,steady,,0.0
11179000,11179000,,-121.960793,37.58715679,25.169051615311346,50.0,None,falling,102.7,20.1
11181000,11181000,,-122.064407,37.68548644,0.44692553491143183,56.7,None,falling,250.4,1.32
11180700,11180700,,-122.0482955,37.58576818,25.870135716075037,50.0,None,falling,100.2,9.7
11180825,11180825,,-122.044962,37.69520825,0.3157097502457996,60.0,None,steady,300.0,0.65
11176500,11176500,,-121.7588418,37.62326509,1.5527276468507378,60.0,None,steady,300.0,11.5
11182500,11182500,,-121.9946825,37.772983,0.15886127208651196,56.7,None,steady,136.7,0.22
11200800,11200800,,-118.8228702,35.94161745,13.21714002448733,70.0,W0,falling,230.9,14.7
11204100,11204100,,-118.8134258,36.02411648,31.180118306378873,86.7,W1,falling,224.3,22.1
11203580,11203580,,-118.6542556,36.04828125,17.374335000449342,86.7,W1,falling,197.6,14.3
11206820,11206820,,-118.7016667,36.61166667,25.65936991006454,66.7,None,falling,162.6,6.22
11253310,11253310,,-120.4334917,36.40217399,0.17432556669357163,73.3,W0,falling,300.0,0.34
11261100,11261100,,-120.8521446,37.24771864,0.0,56.7,None,steady,,79.2
11174000,11174000,,-121.857734,37.577434,0.8165687993763127,56.7,None,falling,277.1,0.0
11173510,11173510,,-121.8246774,37.5035472,2.0934754856135855,63.3,None,falling,300.0,13.3
11176900,11176900,,-121.8830126,37.62659915,14.682298146156835,50.0,None,falling,107.7,7.25
11173200,11173200,,-121.769397,37.46160337,2.538542468743171,63.3,None,falling,300.0,3.68
11179100,11179100,,-122.0016278,37.56660245,25.282305581465046,50.0,None,falling,101.8,14.1
11174600,11174600,,-121.9194444,37.69444444,1.0654448053780097,56.7,None,steady,148.9,2.42
11261500,11261500,,-120.9310369,37.3099386,33.45088116874982,50.0,None,falling,99.4,114.0
11262900,11262900,,-120.9065908,37.26244,1.720889126920469,53.3,None,falling,191.8,32.3
11273400,11273400,,-120.9761777,37.3472151,616.8742531896661,50.0,None,falling,104.8,214.0
11303500,11303500,,-121.2663293,37.6760406,1932.0488410060955,63.3,None,falling,117.4,1110.0
11274550,11274550,,-121.0133444,37.43218889,656.4878591324714,53.3,None,falling,106.2,444.0
11277300,11277300,,-119.9174029,37.96769944,90.62549893145967,43.3,None,falling,89.3,16.0
11278000,11278000,,-119.882124,37.969088,39.992214569290134,50.0,None,rising,106.2,21.6
11299600,11299600,,-120.6152035,37.96103615,0.07027871683969143,56.7,None,falling,145.9,0.0
11274000,11274000,,-120.97715,37.3504928,616.7440956093111,50.0,None,falling,104.7,385.0
11274500,11274500,,-121.1252081,37.31549247,0.0,66.7,None,steady,,0.0
11274630,11274630,,-121.2091026,37.48659935,0.13277468917944582,73.3,W0,steady,,0.03
11453500,11453500,,-122.5174807,38.77879078,14.096866727451829,56.7,None,falling,119.3,3.88
11451800,11451800,,-122.2383082,38.8898988,72.59149784053031,56.7,None,falling,134.0,793.0
11362890,11362890,,-121.8772172,41.04210268,4.409806499436104,56.7,None,falling,127.4,15.0
11402000,11402000,,-120.9543994,40.002947,54.10655610185181,53.3,None,falling,116.6,40.5
11413000,11413000,,-120.9380068,39.5248937,206.62605436374056,43.3,None,falling,96.1,245.0
11401920,11401920,,-120.9425,39.9458333,21.427396541698748,60.0,None,falling,126.9,21.2
11345500,11345500,,-120.4371726,41.2307286,87.11428737195416,70.0,W0,falling,169.0,173.0
11451300,11451300,,-122.5341477,39.07544877,10.601298814280346,60.0,None,falling,137.7,231.0
11372000,11372000,,-122.5241795,40.51320587,48.65783953498376,50.0,None,falling,101.4,220.0
11451000,11451000,,-122.5658147,38.9240648,43.475342070753356,56.7,None,falling,143.2,538.0
11383500,11383500,,-121.9483181,40.01404745,119.21485572986715,60.0,None,steady,114.1,114.0
11379500,11379500,,-122.5119462,40.02376507,30.388426166463375,56.7,None,falling,119.8,8.7
11460750,11460750,,-122.8183254,38.1757531,2.4949637689312856,63.3,None,falling,183.0,5.14
11460000,11460000,,-122.556922,37.96297947,2.082490487038236,56.7,None,falling,129.8,0.68
11461500,11461500,,-123.1302806,39.24655605,5.397344069416335,43.3,None,falling,77.9,32.1
11463900,11463900,,-122.7638792,38.6410198,5.047181206110245,56.7,None,steady,136.7,2.34
11458433,11458433,,-122.5627606,38.4188004,1.3242669962534148,60.0,None,falling,143.6,0.12
11459500,11459500,,-122.5799815,38.10769775,1.3112245100008353,56.7,None,steady,138.5,0.79
11460605,11460605,,-122.7858333,38.0386111,1.0545684867771665,63.3,None,falling,128.7,1.23
11456000,11456000,,-122.455813,38.51129745,6.2596800202896725,56.7,None,falling,118.4,0.77
11460400,11460400,,-122.736377,38.0268673,4.128055950292012,53.3,None,falling,115.5,8.58
11458000,11458000,,-122.3033085,38.3682457,13.451231918972159,56.7,None,falling,127.8,4.46
11467553,11467553,,-123.5094535,38.7899103,1.1187364829423039,60.0,None,falling,117.6,10.2
11467510,11467510,,-123.4266753,38.70907868,17.383550450397433,53.3,None,falling,105.1,7.25
11465750,11465750,,-122.8291584,38.42546874,5.53168637168628,56.7,None,steady,119.1,0.01
11468000,11468000,,-123.668069,39.17045608,18.913208927763936,40.0,None,falling,92.4,18.2
11481200,11481200,,-124.0814555,41.0098479,11.609785279298338,33.3,None,falling,78.6,10.1
11522500,11522500,,-123.4770026,41.3765154,434.7099393349391,50.0,None,falling,97.8,405.0
